taxsimid,year,state,mstat,page,sage,depx,pwages,psemp,swages,ssemp,dividends,intrec,stcg,ltcg,otherprop,nonprop,pensions,gssi,pui,sui,transfers,rentpaid,proptax,otheritem,childcare,mortgage,scorp,idtl,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,age11,pe_sidecar_year,pe_sidecar_state,pe_sidecar_fiitax,pe_sidecar_siitax,pe_sidecar_fica,pe_sidecar_tfica,pe_sidecar_v10,pe_sidecar_v11,pe_sidecar_v12,pe_sidecar_v13,pe_sidecar_v14,pe_sidecar_v17,pe_sidecar_qbid,pe_sidecar_niit,pe_sidecar_v18,pe_sidecar_v19,pe_sidecar_v22,pe_sidecar_v24,pe_sidecar_v25,pe_sidecar_v26,pe_sidecar_v27,pe_sidecar_v28,pe_sidecar_v29,pe_sidecar_v32,pe_sidecar_v34,pe_sidecar_v35,pe_sidecar_v36,pe_sidecar_srebate,pe_sidecar_v37,pe_sidecar_v38,pe_sidecar_v39,pe_sidecar_v40,pe_sidecar_v42,pe_sidecar_v43,pe_sidecar_v44,pe_sidecar_actc,pe_sidecar_cares,pe_sidecar_frate,pe_sidecar_srate,pe_sidecar_al_agi,pe_sidecar_al_standard_deduction,pe_sidecar_al_itemized_deductions,pe_sidecar_al_deductions,pe_sidecar_al_federal_income_tax_deduction,pe_sidecar_al_personal_exemption,pe_sidecar_al_dependent_exemption,pe_sidecar_al_retirement_exemption,pe_sidecar_al_taxable_income,pe_sidecar_al_income_tax_before_non_refundable_credits,pe_sidecar_al_non_refundable_credits,pe_sidecar_al_income_tax_before_refundable_credits,pe_sidecar_al_refundable_credits,pe_sidecar_al_income_tax,pe_sidecar_adjusted_gross_income,pe_sidecar_income_tax_before_credits,pe_sidecar_income_tax_capped_non_refundable_credits,pe_sidecar_net_investment_income_tax,pe_sidecar_income_tax_before_refundable_credits,pe_sidecar_eitc,pe_sidecar_american_opportunity_credit,pe_sidecar_refundable_ctc,pe_sidecar_income_tax_refundable_credits,pe_sidecar_income_tax,pe_sidecar_recapture_of_investment_credit,pe_sidecar_unreported_payroll_tax,pe_sidecar_qualified_retirement_penalty,pe_sidecar_tax_unit_taxable_social_security,pe_sidecar_tax_unit_social_security,pe_sidecar_taxable_pension_income,pe_agi,pe_exemptions,pe_standard_deduction,pe_itemized_deductions,pe_taxable_income,pe_tax_before_credits,pe_credits,pe_liability,pe_deductions,pe_deductions_status,pe_federal_tax_deduction,pe_federal_tax_deduction_status,pe_exemptions_status,pe_personal_exemption,pe_dependent_exemption,pe_total_ti_deductions,pe_replay_minus_release_al_agi,pe_replay_minus_release_al_taxable_income,pe_replay_minus_release_al_income_tax,pe_ti_floored,pe_unallocated_ti_reduction,pe_unallocated_after_v33,pe_unallocated_after_exemptions,pe_net_tax_reduction,pe_credit_reconciliation_residual,pe_raw_v32,pe_raw_v33,pe_raw_v34,pe_raw_v35,pe_raw_v36,pe_raw_v37,pe_raw_v38,pe_raw_v39,pe_raw_v40,pe_raw_v41,pe_raw_staxbc,pe_raw_siitax,pe_raw_fiitax,pe_raw_niit,pe_raw_v10,pe_raw_v25,pe_raw_actc,pe_raw_srebate,pe_raw_senergy,pe_raw_sctc,pe_raw_sptcr,pe_raw_samt,pe_raw_addmed,pe_fiitax_state0,pe_fiitax_state1_minus_state0,pe_niit_state0,pe_niit_state1_minus_state0,taxsim_agi,taxsim_exemptions,taxsim_standard_deduction,taxsim_itemized_deductions,taxsim_taxable_income,taxsim_tax_before_credits,taxsim_credits,taxsim_liability,taxsim_deductions,taxsim_deductions_status,taxsim_federal_tax_deduction,taxsim_federal_tax_deduction_status,taxsim_exemptions_status,taxsim_ti_floored,taxsim_unallocated_ti_reduction,taxsim_unallocated_after_v33,taxsim_unallocated_after_exemptions,taxsim_net_tax_reduction,taxsim_credit_reconciliation_residual,taxsim_raw_v32,taxsim_raw_v33,taxsim_raw_v34,taxsim_raw_v35,taxsim_raw_v36,taxsim_raw_v37,taxsim_raw_v38,taxsim_raw_v39,taxsim_raw_v40,taxsim_raw_v41,taxsim_raw_staxbc,taxsim_raw_siitax,taxsim_raw_fiitax,taxsim_raw_niit,taxsim_raw_v10,taxsim_raw_v25,taxsim_raw_actc,taxsim_raw_srebate,taxsim_raw_senergy,taxsim_raw_sctc,taxsim_raw_sptcr,taxsim_raw_samt,taxsim_raw_addmed,taxsim_fiitax_state0,taxsim_fiitax_state1_minus_state0,taxsim_niit_state0,taxsim_niit_state1_minus_state0,pe_minus_taxsim_agi,pe_minus_taxsim_exemptions,pe_minus_taxsim_standard_deduction,pe_minus_taxsim_itemized_deductions,pe_minus_taxsim_taxable_income,pe_minus_taxsim_tax_before_credits,pe_minus_taxsim_credits,pe_minus_taxsim_liability,pe_minus_taxsim_deductions,pe_minus_taxsim_federal_tax_deduction,pe_taxsim_liability_band,first_observed_component_difference,axiom_pe_federal_agi,axiom_pe_federal_exemptions,axiom_pe_federal_standard_deduction,axiom_pe_federal_itemized_deductions,axiom_pe_federal_taxable_income,axiom_pe_federal_tax_before_credits,axiom_pe_federal_credits,axiom_pe_federal_liability,axiom_pe_federal_deductions,axiom_pe_federal_federal_tax_deduction,axiom_pe_federal_status,axiom_taxsim_federal_agi,axiom_taxsim_federal_exemptions,axiom_taxsim_federal_standard_deduction,axiom_taxsim_federal_itemized_deductions,axiom_taxsim_federal_taxable_income,axiom_taxsim_federal_tax_before_credits,axiom_taxsim_federal_credits,axiom_taxsim_federal_liability,axiom_taxsim_federal_deductions,axiom_taxsim_federal_federal_tax_deduction,axiom_taxsim_federal_status
88062,2025,1,1,35,0,3,29558.275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,14.0,12.0,9.0,,,,,,,,,2025,1,-10797.28,931.91,4522.42,2261.21,29558.28,0.0,0.0,23625.0,0.0,1287.91,0.0,0.0,5933.28,593.33,593.33,0.0,6738.54,29558.28,0.0,593.33,2261.21,29558.28,4120.0,2261.21,19438.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.59,4058.74,0.0,6.0596,5.0,29558.275,4120.0,2261.208,10120.0,0.0,3000.0,3000.0,0.0,19438.275,931.91376,0.0,931.91376,0.0,931.91376,29558.275,593.3275,593.3275,0.0,0.0,6738.537,0.0,4058.7412,10797.278,-10797.278,0.0,0.0,0.0,0.0,0.0,0.0,29558.28,6000.0,4120.0,2261.208,19438.28,931.91,0.0,931.9099731445312,4120.0,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,3000.0,3000.0,10120.0,-0.004999999997380655,-0.004999999997380655,0.0037868554687747746,False,6000.0,,0.0,2.6855468718167685e-05,2.6855468718167685e-05,29558.28,,4120.0,2261.2099609375,19438.28,0.0,0.0,0.0,0.0,,931.91,931.9099731445312,-10797.2802734375,0.0,29558.279296875,6738.5400390625,4058.739990234375,0.0,,0.0,,,,-10797.2802734375,0.0,0.0,0.0,29558.28,5113.25,4188.7,2261.21,20256.32,972.82,0.0,972.82,4188.7,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,5113.259999999998,0.00999999999839929,0.00999999999839929,0.0,0.0,29558.28,5113.25,4188.7,2261.21,20256.32,0.0,0.0,0.0,0.0,5.0,972.82,972.82,-10797.28,0.0,29558.28,6738.54,4058.74,0.0,0.0,0.0,0.0,0.0,0.0,-10797.28,0.0,0.0,0.0,0.0,886.75,-68.69999999999982,-0.0019999999999527063,-818.0400000000009,-40.91000000000008,0.0,-40.9100268554688,-68.69999999999982,,over_15,deductions,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88063,2025,1,1,59,0,0,103750.72656249984,0.0,0.0,0.0,0.0,101.046142578125,0.0,759.3593749999898,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,14410.3,3998.2,15873.86,7936.93,104611.13,0.0,0.0,15750.0,0.0,5040.56,0.0,0.0,88861.13,14296.39,0.0,0.0,0.0,104611.13,0.0,14410.29,7936.93,104611.13,2500.0,7936.93,80763.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504.39,0.0,0.0,22.0,3.5176,104611.13,2500.0,7936.9307,23847.227,14410.295,1500.0,0.0,0.0,80763.91,3998.1953,0.0,3998.1953,0.0,3998.1953,104611.13,14410.295,0.0,0.0,14410.295,0.0,0.0,0.0,0.0,14410.295,0.0,0.0,0.0,0.0,0.0,0.0,104611.13,1500.0,2500.0,7936.9307,80763.91,3998.2,0.0,3998.199951171875,7936.93017578125,PE_formula_max_std_itemized,14410.295,direct_PE_replay,direct_PE_replay,1500.0,0.0,23847.227,0.0,0.0,-0.004651171875138971,False,15910.289824218751,,14410.289824218751,4.882812481810106e-05,4.882812481810106e-05,104611.13,,2500.0,7936.93017578125,80763.91,0.0,0.0,0.0,0.0,,3998.2,3998.199951171875,14410.2998046875,0.0,104611.1328125,0.0,0.0,0.0,,0.0,,,,14410.2998046875,0.0,0.0,0.0,104611.13,1500.0,2500.0,7936.93,80763.91,3998.2,0.0,3998.2,7936.93,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,15910.290000000008,14410.290000000008,14410.290000000008,0.0,0.0,104611.13,1500.0,2500.0,7936.93,80763.91,0.0,0.0,0.0,0.0,5.0,3998.2,3998.2,14410.29,0.0,104611.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14410.29,0.0,0.0,0.0,0.0,0.0,0.0,0.000699999999596912,0.0,0.0,0.0,-4.882812481810106e-05,0.0001757812497089617,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88064,2025,1,2,38,33,3,2118186.75,4288.03564453125,97304.390625,0.0,90009.396484375,62138.2702331543,338.5226135253906,2743066.7294921875,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2103600.8325195312,2,13.0,9.0,9.0,,,,,,,,,2025,1,2055819.6,254534.9,115991.29,66915.6,7218875.0,0.0,0.0,31500.0,0.0,10000.0,421566.28,110031.02,6765808.5,1379173.5,0.0,0.0,0.0,6797309.0,0.0,1945788.62,66915.6,7218933.0,5000.0,66915.6,5092298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49849.68,0.0,0.0,156016.88,-7796.0,7218933.0,5000.0,66915.59,2126635.2,2055819.6,3000.0,900.0,0.0,5092298.0,254534.9,0.0,254534.9,0.0,254534.9,7218875.0,1945788.6,0.0,110031.016,2055819.6,0.0,0.0,0.0,0.0,2055819.6,0.0,0.0,0.0,0.0,0.0,0.0,7218933.0,3900.0,5000.0,66915.59,5092298.0,254534.91,0.0,254534.90625,66915.6015625,PE_formula_max_std_itemized,2055819.6,direct_PE_replay,direct_PE_replay,3000.0,900.0,2126635.2,0.0,0.0,-0.006250000005820766,False,2059719.3984375,,2055819.3984375,0.0037500000034924597,0.0037500000034924597,7218933.0,,5000.0,66915.6015625,5092298.0,0.0,0.0,0.0,0.0,,254534.91,254534.90625,2055819.625,110031.0234375,7218875.0,0.0,0.0,0.0,,0.0,,,,2055819.625,0.0,110031.0234375,0.0,7218932.93,3900.0,5000.0,66915.59,5012508.83,250545.44,0.0,250545.44,66915.59,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,2139508.51,2135608.51,2135608.51,0.0,0.0,7218932.93,3900.0,5000.0,66915.59,5012508.83,0.0,0.0,0.0,0.0,5.0,250545.44,250545.44,2135493.67,189704.68,7218875.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17725.06,2135756.82,-263.14999999990687,189967.84,-263.1600000000035,0.07000000029802322,0.0,0.0,0.0,79789.16999999993,3989.470000000001,0.0,3989.4662499999977,0.01156250000349246,,over_15,taxable_income,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88065,2025,1,2,59,53,1,215333.65625,35567.4296875,15410.6591796875,0.0,15994.98046875,6410.77880859375,0.0,384154.5,0,0,3147.2314453125,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,170377.234375,2,18.0,,,,,,,,,,,2025,1,159392.03,33290.51,31513.77,16294.32,845920.25,0.0,0.0,31500.0,0.0,10000.0,41093.68,15449.29,773326.56,75256.5,0.0,0.0,0.0,804826.56,0.0,143942.75,16294.32,846396.5,5000.0,16294.32,667410.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3468.11,0.0,0.0,13527.8125,-671.5293,846396.5,5000.0,16294.32,178986.34,159392.03,3000.0,300.0,0.0,667410.1,33290.508,0.0,33290.508,0.0,33290.508,845920.25,143942.75,0.0,15449.289,159392.03,0.0,0.0,0.0,0.0,159392.03,0.0,0.0,0.0,0.0,0.0,3147.2314453125,846396.5,3300.0,5000.0,16294.32,667410.12,33290.51,0.0,33290.51171875,16294.3203125,PE_formula_max_std_itemized,159392.03,direct_PE_replay,direct_PE_replay,3000.0,300.0,178986.34,0.0,-0.02000000001862645,-0.0037187499983701855,False,162692.0596875,,159392.0596875,-0.0017187499979627319,-0.0017187499979627319,846396.5,,5000.0,16294.3203125,667410.12,0.0,0.0,0.0,0.0,,33290.51,33290.51171875,159392.03125,15449.2900390625,845920.25,0.0,0.0,0.0,,0.0,,,,159392.03125,0.0,15449.2900390625,0.0,846396.47,3300.0,5000.0,16294.32,660303.34,32935.17,0.0,32935.17,16294.32,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,169798.81000000006,166498.81000000006,166498.81000000006,0.0,0.0,846396.47,3300.0,5000.0,16294.32,660303.34,0.0,0.0,0.0,0.0,5.0,32935.17,32935.17,165546.26,21664.46,845920.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.32,165805.43,-259.1699999999837,21923.62,-259.15999999999985,0.030000000027939677,0.0,0.0,0.0,7106.780000000028,355.3400000000038,0.0,355.34171875000175,0.0003125000002910383,,over_15,taxable_income,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88066,2025,1,2,36,32,0,134707.78125,0.0,33767.01953125,0.0,4099.986831665039,1270.0738096237185,0.0,9457.4091796875,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,16715.591796875,2,,,,,,,,,,,,2025,1,25217.43,7865.61,25776.64,12888.32,200017.86,0.0,0.0,31500.0,0.0,9620.89,3343.12,0.0,165174.75,23183.82,0.0,0.0,0.0,196674.77,0.0,25217.43,12888.32,200017.86,5000.0,12888.32,158912.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2442.88,0.0,0.0,22.0,3.5181,200017.86,5000.0,12888.321,41105.75,25217.428,3000.0,0.0,0.0,158912.11,7865.6055,0.0,7865.6055,0.0,7865.6055,200017.86,25217.428,0.0,0.0,25217.428,0.0,0.0,0.0,0.0,25217.428,0.0,0.0,0.0,0.0,0.0,0.0,200017.86,3000.0,5000.0,12888.321,158912.11,7865.61,0.0,7865.60986328125,12888.3203125,PE_formula_max_std_itemized,25217.428,direct_PE_replay,direct_PE_replay,3000.0,0.0,41105.75,0.0,0.0,-0.004363281250334694,False,28217.4296875,,25217.4296875,0.0001367187496725819,0.0001367187496725819,200017.86,,5000.0,12888.3203125,158912.11,0.0,0.0,0.0,0.0,,7865.61,7865.60986328125,25217.4296875,0.0,200017.859375,0.0,0.0,0.0,,0.0,,,,25217.4296875,0.0,0.0,0.0,200017.86,3000.0,5000.0,12888.32,158912.12,7865.61,0.0,7865.61,12888.32,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,28217.419999999984,25217.419999999984,25217.419999999984,0.0,0.0,200017.86,3000.0,5000.0,12888.32,158912.12,0.0,0.0,0.0,0.0,5.0,7865.61,7865.61,25217.43,0.0,200017.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25217.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000002037268,-0.010000000009313226,0.0,0.0,-0.0001367187496725819,0.0003125000002910383,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88067,2025,1,2,61,59,0,110044.1796875,0.0,12175.333984375,0.0,5004.83203125,2805.542236328125,0.0,4406.99658203125,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26167.5078125,2,,,,,,,,,,,,2025,1,16420.77,6511.69,18699.59,9349.79,160604.4,0.0,0.0,31500.0,0.0,7650.22,5233.5,0.0,123870.91,15009.0,0.0,0.0,0.0,155370.9,0.0,16420.77,9349.79,160604.39,5000.0,9349.79,131833.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772.18,0.0,0.0,21.9961,3.5181,160604.39,5000.0,9349.793,28770.564,16420.771,3000.0,0.0,0.0,131833.83,6511.6914,0.0,6511.6914,0.0,6511.6914,160604.4,16420.771,0.0,0.0,16420.771,0.0,0.0,0.0,0.0,16420.771,0.0,0.0,0.0,0.0,0.0,0.0,160604.39,3000.0,5000.0,9349.793,131833.83,6511.69,0.0,6511.68994140625,9349.7900390625,PE_formula_max_std_itemized,16420.771,direct_PE_replay,direct_PE_replay,3000.0,0.0,28770.564,0.0,0.0,0.001458593749703141,False,19420.769960937527,,16420.769960937527,5.859374959982233e-05,5.859374959982233e-05,160604.39,,5000.0,9349.7900390625,131833.83,0.0,0.0,0.0,0.0,,6511.69,6511.68994140625,16420.76953125,0.0,160604.40625,0.0,0.0,0.0,,0.0,,,,16420.76953125,0.0,0.0,0.0,160604.39,3000.0,5000.0,9349.79,131833.83,6511.69,0.0,6511.69,9349.79,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,19420.77000000002,16420.77000000002,16420.77000000002,0.0,0.0,160604.39,3000.0,5000.0,9349.79,131833.83,0.0,0.0,0.0,0.0,5.0,6511.69,6511.69,16420.77,0.0,160604.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16420.77,0.0,0.0,0.0,0.0,0.0,0.0,0.002999999998792191,0.0,0.0,0.0,-5.859374959982233e-05,3.9062499126885086e-05,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88068,2025,1,2,45,43,1,111541.4609375,2275.3498535156173,0.0,-143540.625,2135.904541015625,404.31643676757585,-524197.875,-521572.0673828125,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-690083.9296875002,2,14.0,,,,,,,,,,,2025,1,0.0,0.0,17387.34,8854.42,-499079.1,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,0.0,0.0,8854.42,-1763037.5,8500.0,290940.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617.35,0.0,0.0,0.0,0.0,-1763037.5,8500.0,290940.4,294940.4,0.0,3000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-499079.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1763037.5,4000.0,8500.0,290940.4,0.0,0.0,0.0,0.0,290940.40625,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,3000.0,1000.0,294940.4,0.0,0.0,0.0,True,-2053977.90625,,-2057977.90625,0.0,0.0,-1763037.5,,8500.0,290940.40625,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-499079.09375,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,-1574101.68,19741.02,8500.0,8854.42,0.0,0.0,0.0,0.0,8854.42,observed_behavior_fit,,unavailable,v33_semantics_unverified,True,-1582956.0999999999,-1602697.1199999999,-1602697.1199999999,0.0,0.0,-1574101.68,19741.02,8500.0,8854.42,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-531492.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-188935.82000000007,-15741.02,0.0,282085.98000000004,0.0,0.0,0.0,0.0,282085.98625,,within_1,agi,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88069,2025,1,1,33,0,3,3430.6591796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,8.0,6.0,1.0,,,,,,,,,2025,1,-1683.4,0.0,524.89,262.45,3430.66,0.0,0.0,23625.0,0.0,682.61,0.0,0.0,0.0,0.0,0.0,0.0,1543.8,23625.0,0.0,0.0,262.45,3430.66,5200.0,262.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.74,139.6,0.0,-60.0,0.0,3430.6592,5200.0,262.44543,11200.0,0.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3430.6592,0.0,0.0,0.0,0.0,1543.7966,0.0,139.59888,1683.3955,-1683.3955,0.0,0.0,0.0,0.0,0.0,0.0,3430.66,6000.0,5200.0,262.44543,0.0,0.0,0.0,0.0,5200.0,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,3000.0,3000.0,11200.0,-0.0007999999997991836,0.0,0.0,True,-1769.3400000000001,,-7769.34,0.0,0.0,3430.66,,5200.0,262.45001220703125,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1683.4000244140625,0.0,3430.659912109375,1543.800048828125,139.60000610351562,0.0,,0.0,,,,-1683.4000244140625,0.0,0.0,0.0,3430.66,5897.08,5200.0,262.45,0.0,0.0,0.0,0.0,5200.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,True,-1769.3400000000001,-7666.42,-7666.42,0.0,0.0,3430.66,5897.08,5200.0,262.45,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1683.4,0.0,3430.66,1543.8,139.6,0.0,0.0,0.0,0.0,0.0,0.0,-1683.4,0.0,0.0,0.0,0.0,102.92000000000007,0.0,-0.004570000000001073,0.0,0.0,0.0,0.0,0.0,,within_1,exemptions,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88070,2025,1,2,66,61,0,0.0,-2643263.5,57242.94921875,0.0,843.356201171875,141.3330841064453,-497453.125,-142691.49850463867,0,0,7.63417387008667,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-42486176.0,2,,,,,,,,,,,,2025,1,0.0,0.0,8758.17,4379.09,-554764.75,0.0,0.0,33100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33100.0,0.0,0.0,4379.09,-45711352.0,8500.0,7318195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.02,0.0,0.0,0.0,0.0,-45711350.0,8500.0,7318195.5,7321195.5,0.0,3000.0,0.0,3.817087,0.0,0.0,0.0,0.0,0.0,0.0,-554764.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.63417387008667,-45711352.0,3000.0,8500.0,7318195.5,0.0,0.0,0.0,0.0,7318195.0,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,3000.0,0.0,7321195.5,2.0,0.0,0.0,True,-53029547.0,,-53032547.0,0.0,0.0,-45711352.0,,8500.0,7318195.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-554764.75,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,-1224330.41,3000.0,8500.0,4379.09,0.0,0.0,0.0,0.0,8500.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,True,-1232830.41,-1235830.41,-1235830.41,0.0,0.0,-1224330.41,3000.0,8500.0,4379.09,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-587178.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44487021.59,0.0,0.0,7313816.41,0.0,0.0,0.0,0.0,7309695.0,,within_1,agi,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88071,2025,1,1,76,0,0,46177.3828125,301.29864501953125,0.0,0.0,30798.54296875,16874.70703125,0.0,48137.9609375,0,0,37470.0078125,2206.516853932584,0.0,0.0,0,0.0,0.0,0,0.0,0.0,83.05635070800781,2,,,,,,,,,,,,2025,1,25444.6,7128.29,7065.14,3532.57,181718.52,0.0,1875.54,17750.0,0.0,8895.93,76.87,0.0,163891.64,13604.13,0.0,0.0,0.0,181641.64,0.0,25444.61,3532.57,173842.95,2500.0,3532.57,143365.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.57,0.0,0.0,22.0,3.5171,173842.95,2500.0,3532.5698,30477.176,25444.605,1500.0,0.0,6000.0,143365.78,7128.289,0.0,7128.289,0.0,7128.289,181718.52,25444.605,0.0,0.0,25444.605,0.0,0.0,0.0,0.0,25444.605,0.0,0.0,0.0,1875.5394,2206.5168,37470.0078125,173842.95,1500.0,2500.0,3532.5698,143365.78,7128.29,0.0,7128.2900390625,3532.570068359375,PE_formula_max_std_itemized,25444.605,direct_PE_replay,direct_PE_replay,1500.0,0.0,30477.176,0.0,0.0,-0.0010390625002401066,False,26944.599931640638,,25444.599931640638,-3.906250003637979e-05,-3.906250003637979e-05,173842.95,,2500.0,3532.570068359375,143365.78,0.0,0.0,0.0,0.0,,7128.29,7128.2900390625,25444.599609375,0.0,181718.515625,0.0,0.0,0.0,,0.0,,,,25444.599609375,0.0,0.0,0.0,173842.96,1500.0,2500.0,3575.14,143284.39,7124.22,0.0,7124.22,3575.14,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,26983.429999999964,25483.429999999964,25483.429999999964,0.0,0.0,173842.96,1500.0,2500.0,3575.14,143284.39,0.0,0.0,0.0,0.0,5.0,7124.22,7124.22,25440.86,0.0,181697.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25440.86,0.0,0.0,0.0,-0.009999999980209395,0.0,0.0,-42.57019999999966,81.38999999998487,4.069999999999709,0.0,4.070039062499745,-42.56993164062487,,over_1_through_15,deductions,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88072,2025,1,2,85,85,0,0.0,0.0,730.2445678710938,0.0,157.05437469482422,174.24079275131226,0.0,0.0,0,0,0.0,32411.2808988764,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,0.0,0.0,111.73,55.86,1061.54,0.0,0.0,34700.0,0.0,853.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34700.0,0.0,0.0,55.86,1061.54,8500.0,55.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59,0.0,0.0,0.0,0.0,1061.5398,8500.0,55.86371,11500.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061.5398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32411.281,0.0,1061.54,3000.0,8500.0,55.86371,0.0,0.0,0.0,0.0,8500.0,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,3000.0,0.0,11500.0,-0.0001999999999497959,0.0,0.0,True,-7438.46,,-10438.46,0.0,0.0,1061.54,,8500.0,55.86000061035156,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1061.5400390625,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,1061.54,3000.0,8500.0,55.86,0.0,0.0,0.0,0.0,8500.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,True,-7438.46,-10438.46,-10438.46,0.0,0.0,1061.54,3000.0,8500.0,55.86,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1061.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037099999999981037,0.0,0.0,0.0,0.0,0.0,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
