taxsimid,year,state,mstat,page,sage,depx,pwages,psemp,swages,ssemp,dividends,intrec,stcg,ltcg,otherprop,nonprop,pensions,gssi,pui,sui,transfers,rentpaid,proptax,otheritem,childcare,mortgage,scorp,idtl,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,age11
88935,2025,1,2,46,45,2,64584.44140625,0.0,117831.3203125,0.0,1297.052001953125,224.05247497558594,-5137.994140625,2151.97265625,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3795.099365234375,2,12.0,8.0,,,,,,,,,
88936,2025,1,1,28,0,0,12108.208984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88937,2025,1,1,67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-257.6398010253906,0.0,0,0,0.0,13054.203183520598,0.0,0.0,0,4896.927129060579,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88938,2025,1,1,33,0,0,0.0,-29394.337890625,0.0,0.0,0.0,0.0,-33357.57421875,-15458.3876953125,0,0,0.0,0.0,0.0,0.0,0,6121.158911325723,0.0,0,0.0,0.0,-34766.125,2,,,,,,,,,,,
88939,2025,1,2,57,52,1,22147.8671875,0.0,86389.7890625,455.6608276367181,107.64819335937494,32.17689514160151,0.0,0.0,0,0,0.0,0.0,0.0,793.3333333333333,0,0.0,0.0,0,0.0,0.0,1721.1658935546711,2,16.0,,,,,,,,,,
88940,2025,1,1,47,0,0,21367428.0,1789379.125,0.0,0.0,1034340.4375,2442285.25,124616.296875,57060436.0,0,0,131261.390625,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,53778988.0,2,,,,,,,,,,,
88941,2025,1,1,41,0,1,57335.9296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,17.0,,,,,,,,,,
88942,2025,1,2,41,43,2,13847.5576171875,0.0,104369.8984375,0.0,82.63218688964844,136.19482421875,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,9.0,8.0,,,,,,,,,
88943,2025,1,2,43,50,3,62636.1328125,0.0,22848.92578125,0.0,972.487060546875,235.48077392578125,0.0,2058.44921875,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,10827.004219409282,0.0,0.0,2,8.0,5.0,5.0,,,,,,,,
88944,2025,1,2,41,38,1,25109832.0,197400.1875,806404.125,11998.958984375,11631480.30859375,561863.08984375,138856.234375,29596239.234375,0,0,325524.03125,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6217877.0625,2,9.0,,,,,,,,,,
88945,2025,1,1,60,0,0,59710.08984375,0.0,0.0,0.0,272.553466796875,50.5230712890625,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88946,2025,1,2,54,56,1,151889.046875,0.0,363558.625,0.0,1784.001132965088,592.4274520874023,0.0,2624.074951171875,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,15.0,,,,,,,,,,
88947,2025,1,2,45,18,1,54511.7578125,0.0,7408.14697265625,0.0,0.0,1.909518837928772,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1224.2317822651448,0.0,0,0.0,0.0,0.0,2,12.0,,,,,,,,,,
88948,2025,1,1,41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88949,2025,1,1,73,0,0,13888.82812499997,0.0,0.0,0.0,449.7132263183576,798.264526367187,0.0,0.0,0,0,39564.60546874997,0.0,0.0,0.0,0,48.96927129060579,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88950,2025,1,1,64,0,0,2504.7373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,9426.584723441614,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88951,2025,1,2,53,52,0,0.0,-593535.875,0.0,-110830.4296875,0.0,0.0,-9542273.1875,-75187.380859375,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-4801952.46875,2,,,,,,,,,,,
88952,2025,1,1,70,0,0,0.0,0.0,0.0,0.0,10615.9580078125,1647.05224609375,0.0,5247.7158203125,0,0,12218.4814453125,20690.181647940073,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88953,2025,1,2,29,27,1,0.0,-17362.517578125,332604.15625,97802.0390625,8237.912109375,11569.2880859375,-17202137.337768555,18672.3984375,0,0,8374.8330078125,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-3740922.1875,2,0.0,,,,,,,,,,
88954,2025,1,2,61,62,1,97100.6328125,0.0,24019.47265625,0.0,170.04176330566406,100.55400589108467,-49720.1162109375,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-24.208900451660156,2,19.0,,,,,,,,,,
88955,2025,1,1,71,0,0,0.0,0.0,0.0,0.0,231.6704559326172,141.464599609375,0.0,0.0,0,0,27811.58984375,20430.711610486887,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88956,2025,1,1,75,0,0,706905.75,660680.9375,0.0,0.0,19978170.0,3955956.75,1553974.75,48992240.0,0,0,117530.1484375,23291.011235955055,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7873742.0,2,,,,,,,,,,,
88957,2025,1,2,43,47,0,56203.51953125,0.0,200460.578125,0.0,5606.0552978515625,1255.1883239746094,0.0,11913.300720214844,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,49052.18921661377,2,,,,,,,,,,,
88958,2025,1,1,28,0,3,22673.21484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1591.5013169446881,0.0,0,0.0,0.0,0.0,2,8.0,5.0,4.0,,,,,,,,
88959,2025,1,1,66,0,0,0.0,0.0,0.0,0.0,3338.780029296875,313.2430419921875,0.0,0.0,0,0,10531.1669921875,3787.8539325842694,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88960,2025,1,2,28,27,1,74431.609375,0.0,1230.739990234375,0.0,0.0,34.790283203125,-0.5356602072715759,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,4.0,,,,,,,,,,
88961,2025,1,2,50,52,2,0.0,-29602.951171875,29266484.0,223664.859375,1144273.875,7605682.5,1203416.890625,88004379.8984375,0,0,177072.796875,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37164792.796875,2,21.0,18.0,,,,,,,,,
88962,2025,1,1,85,0,0,0.0,0.0,0.0,0.0,11133.8095703125,3061.6982421874877,0.0,28611.57812499986,0,0,29091.621093749938,23730.271535580523,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88963,2025,1,2,60,56,0,103280.34375,0.0,12218.943359375,0.0,1425.4769287109375,508.00131726264954,0.0,4425.037109375,0,0,145.5795135498047,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,62.29226303100586,2,,,,,,,,,,,
88964,2025,1,1,28,0,0,44159.3515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6121.158911325723,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88965,2025,1,2,52,52,2,143391.703125,0.0,5048.24853515625,-58.51499557495117,146.5618896484375,101.046142578125,-6578.29443359375,87.5652847290039,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-44189.1328125,2,11.0,9.0,,,,,,,,,
88966,2025,1,1,72,0,0,28015.072265625,23434.337890625,0.0,0.0,119105.8671875,17177.845703125,854.279296875,1734322.625,0,0,44102.8984375,20839.325842696628,0.0,0.0,0,0.0,0.0,0,0.0,0.0,688744.8125,2,,,,,,,,,,,
88967,2025,1,1,45,0,1,25047.373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,15915.013169446882,0.0,0,0.0,0.0,0.0,2,15.0,,,,,,,,,,
88968,2025,1,1,26,0,2,16262.986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,7345.390693590868,0.0,0,0.0,0.0,0.0,2,6.0,4.0,,,,,,,,,
88969,2025,1,2,51,58,2,22241.212890625,0.0,29022.228515625,0.0,50.31997299194336,66.07027781009674,-232.88510131835938,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,19.0,17.0,,,,,,,,,
88970,2025,1,2,71,68,0,0.0,0.0,41846.53515624994,0.0,1333.9517822265555,969.5945806503237,-2409.416015625,2963.0390624999936,0,0,0.0,40538.61797752808,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88971,2025,1,2,70,66,0,0.0,-108323.984375,131571.796875,0.0,16572.3359375,7247.9140625,-353308.09375,-1787533.0390625,0,0,99.18965911865234,14710.11235955056,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-664114.26171875,2,,,,,,,,,,,
88972,2025,1,1,76,0,0,0.0,0.0,0.0,0.0,0.0,141.464599609375,0.0,0.0,0,0,5911.41748046875,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88973,2025,1,2,46,48,2,3256901.75,56835.390625,47452.15234375,0.0,134807.65625,45585.8054728508,0.0,2243329.5,0,0,75.06079864501953,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1460791.0,2,17.0,13.0,,,,,,,,,
88974,2025,1,2,47,49,0,145647.90625,1940.2852783203125,0.0,-1943291.125,20649.3359375,13911.783203125,-7392040.0,-16816.8046875,0,0,5933.822265625,0.0,0.0,0.0,0,14690.781387181736,0.0,0,0.0,0.0,-646689.265625,2,,,,,,,,,,,
88975,2025,1,2,39,19,1,23490.13671875,-457801.0,15071.5390625,5119.25732421875,50.68912887573242,63.999687194823835,-3929389.25,-126203.78125,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-9722277.0,2,15.0,,,,,,,,,,
88976,2025,1,1,40,0,0,0.0,-250742.609375,0.0,0.0,0.0,0.0,-500092.40625,-1253485.375,0,0,0.0,0.0,0.0,0.0,0,19587.708516242317,0.0,0,0.0,0.0,-1699619.125,2,,,,,,,,,,,
88977,2025,1,2,23,23,0,52187.65625,0.0,3078.705322265625,0.0,18821.814453125,2523.320556640621,-1469.1480712890625,181414.23437499977,0,0,954.2038574218633,0.0,0.0,0.0,0,6733.274802458296,0.0,0,0.0,0.0,407008.1562499997,2,,,,,,,,,,,
88978,2025,1,1,50,0,1,40598.11328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,7345.390693590868,0.0,0,0.0,0.0,0.0,2,17.0,,,,,,,,,,
88979,2025,1,1,34,0,0,107074.5546875,0.0,0.0,0.0,354.31951904296875,191.9876708984375,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,12242.317822651446,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88980,2025,1,1,30,0,0,78703.359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,10528.393327480244,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88981,2025,1,2,61,61,0,46943.796875,0.0,0.0,-721723.5,200.55445861816406,191.9876708984375,-751646.5,-46839.25390625,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-914203.0,2,,,,,,,,,,,
88982,2025,1,1,58,0,0,79534.31249999999,0.0,0.0,0.0,190.78742980956955,313.24304199218676,0.0,0.0,0,0,2967.345458984375,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88983,2025,1,1,85,0,0,2139117.0,553217.8125,0.0,0.0,18356476.0,711061.75,2847597.75,24285940.0,0,0,580203.3125,44926.113295880146,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5789027.5,2,,,,,,,,,,,
88984,2025,1,1,78,0,0,0.0,-607037.625,0.0,0.0,0.0,0.0,-2659114.0,-36476.37109375,0,0,0.0,15935.955056179773,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-33328428.0,2,,,,,,,,,,,
88985,2025,1,1,68,0,2,2469.125,0.0,0.0,0.0,13.627674102783203,4688.541015625,0.0,337914.9375,0,0,16058.5751953125,51055.32677902621,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,7.0,6.0,,,,,,,,,
88986,2025,1,1,27,0,0,0.0,-2155139.5,0.0,0.0,0.0,0.0,-112683.5078125,-1556686.75,0,0,0.0,0.0,0.0,0.0,0,9426.584723441614,0.0,0,0.0,0.0,-4103971.0,2,,,,,,,,,,,
88987,2025,1,1,41,0,0,9710.30859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3672.695346795434,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88988,2025,1,2,53,54,2,331696.96875,68.49072265624962,523520.34375,0.0,19097.529296874993,6102.441894531248,11.941165924072152,95521.62890624994,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,32571.259622573853,2,13.0,12.0,,,,,,,,,
88989,2025,1,2,66,66,0,58377.30078125,0.0,33833.13671875,0.0,6662.3709716796875,2995.7962036132812,0.0,19660.5419921875,0,0,0.0,43517.415730337074,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88990,2025,1,1,67,0,0,0.0,0.0,0.0,0.0,20986.6171875,6446.744140624987,0.0,71867.9453125,0,0,10973.35937499998,7894.426966292134,0.0,0.0,0,4896.927129060579,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88991,2025,1,1,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-20882.3828125,0.0,0,0,0.0,0.0,0.0,0.0,0,10405.97014925373,0.0,0,0.0,0.0,-3345.91259765625,2,,,,,,,,,,,
88992,2025,1,2,63,68,0,0.0,-10413.9619140625,0.0,0.0,0.0,17.05729866027832,-497423.0721435547,-52021.1640625,0,0,0.0,33463.462546816474,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-4419174.5,2,,,,,,,,,,,
88993,2025,1,1,85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-7593.59375,-623.759521484375,0,0,0.0,12307.460674157302,0.0,0.0,0,4039.9648814749776,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88994,2025,1,2,74,75,0,32664.781249999953,0.0,0.0,0.0,626.7841796874987,292.8977375030514,-1417.896728515625,1632.6611328124884,0,0,2093.225585937497,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
88995,2025,1,1,50,0,0,413815.84375,520744.5,0.0,0.0,149631.859375,1453043.625,1727542.625,47053164.0,0,0,55623.1796875,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,65614516.0,2,,,,,,,,,,,
88996,2025,1,1,52,0,0,238365.515625,1121.50048828125,0.0,0.0,790.4050903320312,383.975341796875,0.0,1979.7584228515625,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,96553.0078125,2,,,,,,,,,,,
88997,2025,1,1,43,0,2,21723.55078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,5.0,3.0,,,,,,,,,
88998,2025,1,2,48,46,0,351239.03125,0.0,3808.789794921875,0.0,23810.70117187499,3448.4291992187386,-8243.0859375,109855.10937499955,0,0,623.3378295898384,0.0,0.0,0.0,0,18363.47673397717,0.0,0,0.0,0.0,177264.4502105711,2,,,,,,,,,,,
88999,2025,1,2,78,74,0,18614008.0,960640.5,0.0,0.0,22949002.0,1820851.5,186585.453125,29642136.0,0,0,177924.359375,45086.494382022465,0.0,0.0,0,0.0,0.0,0,0.0,0.0,42788752.0,2,,,,,,,,,,,
89000,2025,1,2,67,51,1,0.0,0.0,834.1892700195312,0.0,707.532696723938,454.39300537109375,-7785.914539337158,7100.99609375,0,0,0.0,20997.6638576779,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1453.29345703125,2,50.0,,,,,,,,,,
89001,2025,1,2,55,65,0,202139.421875,53566.2578125,0.0,-4525217.5,32803.30859375,4634.09375,-6741034.5,-960921.84375,0,0,32688.849609375,21158.044943820223,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-160730.8125,2,,,,,,,,,,,
89002,2025,1,1,40,0,0,10541.263671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
89003,2025,1,1,50,0,0,206314.375,11348.9150390625,0.0,0.0,173889.125,23947.9375,0.0,1357354.875,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,76619.484375,2,,,,,,,,,,,
89004,2025,1,1,74,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-4583.2763671875,-108.47991180419922,0,0,0.0,0.0,0.0,0.0,0,122.42317822651447,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
89005,2025,1,2,71,70,1,0.0,0.0,0.0,0.0,69.21038818359375,16.76040029525757,0.0,0.0,0,0,0.0,26649.820224719097,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,13.0,,,,,,,,,,
89006,2025,1,2,44,43,2,8828.4208984375,0.0,0.0,-55883.78125,0.0,0.0,-4669028.0,-528.497314453125,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-5876024.0,2,13.0,10.0,,,,,,,,,
89007,2025,1,2,56,51,3,73739.8984375,0.0,0.0,0.0,25.83504295349121,63.25402069091797,-1027.412109375,0.0,0,0,0.0,0.0,0.0,0.0,0,11997.471466198418,0.0,0,0.0,0.0,-15.502082824707031,2,15.0,10.0,9.0,,,,,,,,
89008,2025,1,2,57,57,0,62096.1953125,0.0,167937.15625,1006.2105712890625,41075.79977416992,14702.807132720947,0.0,524230.03125,0,0,13878.8955078125,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,179536.734375,2,,,,,,,,,,,
89009,2025,1,1,41,0,3,32407.265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,12242.317822651446,0.0,0,5305.232067510548,0.0,0.0,2,16.0,9.0,6.0,,,,,,,,
89010,2025,1,1,71,0,0,0.0,0.0,0.0,0.0,0.0,80.8369140625,0.0,0.0,0,0,21062.333984375,36775.2808988764,0.0,0.0,0,10528.393327480244,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
89011,2025,1,2,41,39,1,44324.2109375,0.0,0.0,-5591302.5,0.0,0.0,-179220.31811523438,-1302216.25,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-706070.0,2,20.0,,,,,,,,,,
89012,2025,1,2,56,50,0,154742.484375,7503.73095703125,49.44217300415039,-60563.01953125,65148.79296875,20301.98046875,-1792113.875,390720.375,0,0,33581.31640625,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-903541.5,2,,,,,,,,,,,
89013,2025,1,1,35,0,0,0.0,-26722.125,0.0,0.0,0.0,0.0,-4854476.0,-15051.587890625,0,0,0.0,0.0,0.0,0.0,0,6121.158911325723,0.0,0,0.0,0.0,-4548350.0,2,,,,,,,,,,,
89014,2025,1,1,76,0,0,0.0,0.0,0.0,0.0,0.0,141.464599609375,0.0,0.0,0,0,5911.41748046875,19857.630149812732,0.0,0.0,0,10528.393327480244,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
89015,2025,1,2,59,49,1,101817.2421875,0.0,73585.60156249996,241.89518737792778,723.5704040527341,169.3295669555663,0.0,58.004207611083416,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,27.0,,,,,,,,,,
89016,2025,1,1,33,0,1,44159.3515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2273.670886075949,0.0,0.0,2,12.0,,,,,,,,,,
89017,2025,1,2,60,61,0,0.0,-1300516.375,10907.712890625,0.0,0.0,7.602570056915283,-191779.09283447266,-12001.4814453125,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-589396.0,2,,,,,,,,,,,
89018,2025,1,1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11682.280898876403,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
89019,2025,1,2,60,60,0,8018.40234375,0.0,85429.02343749997,6.035979747772131,4575.991210937498,1869.0274054408037,-90.66200256347656,67437.52343749978,0,0,4497.899902343744,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,62771.917968749425,2,,,,,,,,,,,
89020,2025,1,1,44,0,0,148978.453125,7917.458984375,0.0,0.0,81.76604461669922,131.3599853515625,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,15915.013169446882,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
89021,2025,1,2,75,69,0,13591587.0,1083838.125,29783.957031249913,0.0,4950934.450073242,2414520.033508301,30424.591796875,192416546.2937317,0,0,977505.037109375,27581.4606741573,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4132347.954345703,2,,,,,,,,,,,
89022,2025,1,1,49,0,1,68494.47656249999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,14.0,,,,,,,,,,
89023,2025,1,1,55,0,0,16856.525390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2326.040386303775,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
89024,2025,1,2,41,41,3,30203.48046875,0.0,4946.30908203125,0.0,0.0,0.0,-6551.543411254883,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,16.0,15.0,13.0,,,,,,,,
89025,2025,1,2,40,41,4,9384.4072265625,0.0,110436.875,0.0,255.08099365234375,92.23923349380493,0.0,13.190522193908691,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,17.0,15.0,12.0,9.0,,,,,,,
89026,2025,1,1,61,0,0,0.0,-46763.71875,0.0,0.0,0.0,0.0,-1151243.125,-42849.56640625,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-3126337.25,2,,,,,,,,,,,
89027,2025,1,1,30,0,0,4748.3173828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
89028,2025,1,1,47,0,0,48670.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,14690.781387181736,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
89029,2025,1,2,72,68,0,557775.937499999,232.79617309570145,4964.90380859375,0.0,33185.37420654292,8849.220703125,0.0,370799.0935974116,0,0,2920.0971679687427,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,176600.109375,2,,,,,,,,,,,
89030,2025,1,1,21,0,1,87487.7421875,439561.25,0.0,0.0,585.989990234375,1420708.875,0.0,1860430.5,0,0,6318.7001953125,0.0,0.0,0.0,0,6733.274802458296,0.0,0,0.0,0.0,116694.171875,2,3.0,,,,,,,,,,
89031,2025,1,1,83,0,0,0.0,-83061.2734375,0.0,0.0,0.0,0.0,-1529566.75,-381984.90625,0,0,0.0,0.0,0.0,0.0,0,734.5390693590869,0.0,0,0.0,0.0,-58814.87109375,2,,,,,,,,,,,
89032,2025,1,2,76,69,0,0.0,0.0,0.0,0.0,57.76373291015625,65.43315887451172,-1.6867454051971436,0.0,0,0,0.0,24516.85393258427,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
89033,2025,1,2,46,20,0,52100.91015625,0.0,6654.67236328125,0.0,56.164451599121094,17.024630546569824,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
89034,2025,1,1,64,0,0,178061.890625,6662.0478515625,0.0,0.0,4715.17529296875,3839.753662109375,0.0,39730.76953125,0,0,18967.736328125,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,23048.13671875,2,,,,,,,,,,,
89035,2025,1,2,38,36,1,377142.375,0.0,304804.40625,0.0,1600.6475219726562,200.00567626953125,-17967.8779296875,0.0,0,0,0.0,0.0,0.0,0.0,0,12242.317822651446,0.0,0,0.0,0.0,0.0,2,4.0,,,,,,,,,,
89036,2025,1,1,34,0,0,43921.93359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
89037,2025,1,2,60,62,0,66579.875,0.0,17304706.0,709551.3125,4846013.072143555,846257.3933105469,2714721.25,99796590.48876953,0,0,104097.26678466797,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,54930720.0,2,,,,,,,,,,,
89038,2025,1,2,55,57,0,24356.302734375,0.0,21068.296875,0.0,17.806047439575195,21.020228385925293,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
89039,2025,1,2,61,61,0,0.0,0.0,95472.46093749987,0.0,3155.913574218748,740.3491821289047,-7413.38330078125,6392.3095703125,0,0,2480.9374999999877,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,14258.834960937475,2,,,,,,,,,,,
89040,2025,1,2,69,70,0,0.0,0.0,0.0,0.0,0.0,47.523738861083984,-25.73381233215332,0.0,0,0,0.0,35500.40449438202,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
89041,2025,1,2,53,57,0,43948.18359375,0.0,0.0,-220733.046875,48.5976448059082,17.105484008789062,-2015555.875,-222519.421875,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-3339994.0,2,,,,,,,,,,,
89042,2025,1,1,66,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-433.9196472167969,-108.47991180419922,0,0,0.0,20520.606741573032,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
89043,2025,1,1,38,0,0,15906.8623046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
89044,2025,1,1,59,0,1,0.0,-647566.1875,0.0,0.0,0.0,0.0,-1918738.5,-253843.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-41144272.0,2,13.0,,,,,,,,,,
89045,2025,1,1,19,0,0,21604.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,
