taxsimid,year,state,fiitax,siitax,fica,tfica,v10,v11,v12,v13,v14,v17,qbid,niit,v18,v19,v22,v24,v25,v26,v27,v28,v29,v32,v34,v35,v36,srebate,v37,v38,v39,v40,v42,v43,v44,actc,cares,frate,srate,pe_al_agi,pe_al_standard_deduction,pe_al_itemized_deductions,pe_al_deductions,pe_al_federal_income_tax_deduction,pe_al_personal_exemption,pe_al_dependent_exemption,pe_al_retirement_exemption,pe_al_taxable_income,pe_al_income_tax_before_non_refundable_credits,pe_al_non_refundable_credits,pe_al_income_tax_before_refundable_credits,pe_al_refundable_credits,pe_al_income_tax,pe_adjusted_gross_income,pe_income_tax_before_credits,pe_income_tax_capped_non_refundable_credits,pe_net_investment_income_tax,pe_income_tax_before_refundable_credits,pe_eitc,pe_american_opportunity_credit,pe_refundable_ctc,pe_income_tax_refundable_credits,pe_income_tax,pe_recapture_of_investment_credit,pe_unreported_payroll_tax,pe_qualified_retirement_penalty,pe_tax_unit_taxable_social_security,pe_tax_unit_social_security,pe_taxable_pension_income
88298,2025,1,4.658871e+06,738589.7,46791.15,32280.67,1.946073e+07,0.0,0.0,23625.0,0.0,10000.0,155974.28,700124.94,1.928113e+07,275741.22,0.0,0.0,0.0,1.9304756e+07,0.0,3958745.97,32280.67,19467346.0,2500.0,32280.67,14772594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8128.93,0.0,0.0,57747.0,-2882.4375,1.9467346e+07,2500.0,32280.668,4.6947515e+06,4.658871e+06,3000.0,600.0,0.0,1.4772594e+07,738589.7,0.0,738589.7,0.0,738589.7,1.946073e+07,3.958746e+06,0.0,700125.0,4.658871e+06,0.0,0.0,0.0,0.0,4.658871e+06,0.0,0.0,0.0,0.0,0.0,8774.033203125
88299,2025,1,41601.17,10386.78,42301.58,21263.33,275800.16,0.0,0.0,31500.0,0.0,13410.01,0.0,30.04,244300.16,44179.63,2700.0,0.0,0.0,275800.16,0.0,44271.13,21263.33,275800.16,5000.0,21263.33,209335.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4212.73,0.0,0.0,23.9922,3.3721,275800.16,5000.0,21263.332,66464.5,41601.17,3000.0,600.0,0.0,209335.66,10386.783,0.0,10386.783,0.0,10386.783,275800.16,44271.137,2700.0,30.035862,41601.17,0.0,0.0,0.0,0.0,41601.17,0.0,0.0,0.0,0.0,0.0,0.0
88300,2025,1,-3400.0,0.0,27939.63,13969.82,-400787.8,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,0.0,0.0,13969.82,-2930632.75,8500.0,482871.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3051.61,3400.0,0.0,0.0,0.0,-2.9306328e+06,8500.0,482871.06,487871.06,0.0,3000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400787.8,0.0,0.0,0.0,0.0,0.0,0.0,3400.0,3400.0,-3400.0,0.0,0.0,0.0,0.0,0.0,0.0
88301,2025,1,8.940996e+06,1.0759798e+06,324723.4,204616.81,3.0660874e+07,0.0,0.0,31500.0,0.0,10000.0,2.5638138e+06,420303.9,2.806556e+07,6.4176015e+06,0.0,0.0,0.0,2.809706e+07,0.0,8520692.5,204616.81,30670708.0,5000.0,204616.81,21521196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163117.67,0.0,0.0,948648.06,-47427.56,3.0670708e+07,5000.0,204616.83,9.149513e+06,8.940996e+06,3000.0,900.0,0.0,2.1521196e+07,1.0759798e+06,0.0,1.0759798e+06,0.0,1.0759798e+06,3.0660874e+07,8.520692e+06,0.0,420303.9,8.940996e+06,0.0,0.0,0.0,0.0,8.940996e+06,0.0,0.0,0.0,0.0,0.0,3925.98095703125
88302,2025,1,0.0,0.0,0.0,0.0,-6345.91,0.0,0.0,15750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15750.0,0.0,0.0,0.0,-24228.29,3000.0,3876.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24228.295,3000.0,3876.5273,5376.5273,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6345.9126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88303,2025,1,1123.04,3427.18,12467.55,6233.77,81500.35,0.0,0.0,31500.0,0.0,3695.02,0.0,0.0,50000.35,5523.04,4400.0,0.0,0.0,81500.35,0.0,5523.04,6233.77,81500.35,5000.0,6233.77,70143.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.57,0.0,0.0,12.0,4.0176,81500.35,5000.0,6233.7744,11356.816,1123.042,3000.0,1000.0,0.0,70143.53,3427.1765,0.0,3427.1765,0.0,3427.1765,81500.35,5523.042,4400.0,0.0,1123.042,0.0,0.0,0.0,0.0,1123.042,0.0,0.0,0.0,0.0,0.0,0.0
88304,2025,1,-8171.97,71.8,2179.48,1089.74,14244.95,0.0,0.0,23625.0,0.0,724.37,0.0,0.0,0.0,0.0,0.0,0.0,6410.23,23625.0,0.0,0.0,1089.74,14244.95,5200.0,1089.74,2044.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.55,1761.74,0.0,-60.0,4.0,14244.951,5200.0,1089.7388,12200.0,0.0,3000.0,4000.0,0.0,2044.9512,71.79805,0.0,71.79805,0.0,71.79805,14244.951,0.0,0.0,0.0,0.0,6410.228,0.0,1761.7428,8171.9707,-8171.9707,0.0,0.0,0.0,0.0,0.0,0.0
88305,2025,1,0.0,0.0,0.0,0.0,5143.4,0.0,0.0,17750.0,0.0,476.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,4500.0,0.0,1500.0,0.0,5143.3984,0.0,0.0,0.0,0.0,0.0,0.0,5143.3984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5143.3984375
88306,2025,1,17220.19,4452.36,17799.07,8899.53,117467.0,0.0,0.0,15750.0,0.0,5683.35,0.0,0.0,101717.0,17066.88,0.0,0.0,0.0,117467.0,0.0,17220.19,8899.53,117467.0,2500.0,8899.53,89847.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.84,0.0,0.0,22.0,3.5176,117467.0,2500.0,8899.533,27619.727,17220.193,1500.0,0.0,0.0,89847.27,4452.364,0.0,4452.364,0.0,4452.364,117467.0,17220.193,0.0,0.0,17220.193,0.0,0.0,0.0,0.0,17220.193,0.0,0.0,0.0,0.0,0.0,0.0
88307,2025,1,1.0102757e+07,1.3197082e+06,78977.04,62658.83,3.654686e+07,0.0,0.0,31500.0,0.0,10000.0,4.5895165e+06,504304.56,3.1925844e+07,7.082954e+06,0.0,0.0,0.0,3.1957346e+07,0.0,9598451.5,62658.83,36564480.0,5000.0,62658.83,26395764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15026.08,0.0,0.0,1.69816e+06,-84903.25,3.656448e+07,5000.0,62658.83,1.0168716e+07,1.0102757e+07,3000.0,300.0,0.0,2.6395764e+07,1.3197082e+06,0.0,1.3197082e+06,0.0,1.3197082e+06,3.654686e+07,9.598452e+06,0.0,504304.56,1.0102757e+07,0.0,0.0,0.0,0.0,1.0102757e+07,0.0,0.0,0.0,0.0,0.0,58189.34375
88308,2025,1,3327.32,1817.99,6956.17,3478.08,45465.14,0.0,0.0,15750.0,0.0,2083.26,0.0,0.0,29715.14,3327.32,0.0,0.0,0.0,45465.14,0.0,3327.32,3478.08,45465.14,2500.0,3478.08,37159.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.24,0.0,0.0,12.0,4.0173,45465.137,2500.0,3478.0828,8305.399,3327.3164,1500.0,0.0,0.0,37159.74,1817.9869,0.0,1817.9869,0.0,1817.9869,45465.137,3327.3164,0.0,0.0,3327.3164,0.0,0.0,0.0,0.0,3327.3164,0.0,0.0,0.0,0.0,0.0,0.0
88309,2025,1,0.0,1538.79,0.0,0.0,41575.86,0.0,0.0,17750.0,0.0,1888.79,0.0,0.0,17825.86,0.0,0.0,0.0,0.0,35575.86,0.0,0.0,0.0,35575.86,2500.0,0.0,31575.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,35575.86,2500.0,0.0,4000.0,0.0,1500.0,0.0,6000.0,31575.86,1538.793,0.0,1538.793,0.0,1538.793,41575.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20015.03515625
88310,2025,1,-649.0,212.8,1462.07,731.03,9555.99,0.0,0.0,15750.0,0.0,476.39,0.0,0.0,0.0,0.0,0.0,0.0,649.0,15750.0,0.0,0.0,731.03,9555.99,3000.0,731.03,5055.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.56,0.0,0.0,0.0,5.0,9555.988,3000.0,731.0331,4500.0,0.0,1500.0,0.0,0.0,5055.9883,212.79941,0.0,212.79941,0.0,212.79941,9555.988,0.0,0.0,0.0,0.0,649.0,0.0,0.0,649.0,-649.0,0.0,0.0,0.0,0.0,0.0,0.0
88311,2025,1,1.9999164e+07,2.293078e+06,789940.25,505833.8,6.6376316e+07,0.0,13910.25,34700.0,0.0,10000.0,4.8913775e+06,864291.44,6.145024e+07,1.4986893e+07,0.0,0.0,0.0,6.148494e+07,0.0,19134871.0,505833.8,66371160.0,5000.0,505833.8,45863160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453390.45,0.0,0.0,1.809844e+06,-90487.25,6.637116e+07,5000.0,505833.8,2.0507998e+07,1.9999164e+07,3000.0,0.0,12000.0,4.586316e+07,2.293078e+06,0.0,2.293078e+06,0.0,2.293078e+06,6.6376316e+07,1.9134872e+07,0.0,864291.44,1.9999164e+07,0.0,0.0,0.0,0.0,1.9999164e+07,0.0,0.0,0.0,13910.25,16365.0,320429.3125
88312,2025,1,-6800.0,0.0,28741.82,14401.2,-361051.38,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,0.0,0.0,14401.2,-44517328.0,8500.0,7.137174e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3422.42,6800.0,0.0,0.0,0.0,-4.451733e+07,8500.0,7.137174e+06,7.144174e+06,0.0,3000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-361051.34,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,6800.0,-6800.0,0.0,0.0,0.0,0.0,0.0,14.960110664367676
88313,2025,1,941.61,946.22,3850.41,1925.21,25166.08,0.0,0.0,15750.0,0.0,1068.3,0.0,0.0,9416.08,941.61,0.0,0.0,0.0,25166.08,0.0,941.61,1925.21,25166.08,3000.0,1925.21,19724.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.91,0.0,0.0,10.0,4.5,25166.082,3000.0,1925.2053,5441.6084,941.6082,1500.0,0.0,0.0,19724.473,946.22363,0.0,946.22363,0.0,946.22363,25166.082,941.6082,0.0,0.0,941.6082,0.0,0.0,0.0,0.0,941.6082,0.0,0.0,0.0,0.0,0.0,0.0
88314,2025,1,0.0,0.0,0.0,0.0,-154467.44,0.0,0.0,25625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25625.0,0.0,0.0,0.0,-184038.53,5200.0,29446.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-184038.53,5200.0,29446.164,33446.164,0.0,3000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-154467.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17957.574,0.0
88315,2025,1,0.0,137.37,0.0,0.0,14047.43,0.0,0.0,17750.0,0.0,512.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,8047.43,3000.0,0.0,3547.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,8047.4307,3000.0,0.0,4500.0,0.0,1500.0,0.0,6000.0,3547.4307,137.37154,0.0,137.37154,0.0,137.37154,14047.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.5168,11636.6484375
88316,2025,1,7196.79,2830.41,10951.88,5475.94,71580.88,0.0,0.0,15750.0,0.0,3389.04,0.0,0.0,55830.88,7196.79,0.0,0.0,0.0,71580.88,0.0,7196.79,5475.94,71580.88,2500.0,5475.94,57408.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.92,0.0,0.0,22.0,3.5176,71580.88,2500.0,5475.9375,14172.732,7196.7944,1500.0,0.0,0.0,57408.15,2830.4075,0.0,2830.4075,0.0,2830.4075,71580.88,7196.7944,0.0,0.0,7196.7944,0.0,0.0,0.0,0.0,7196.7944,0.0,0.0,0.0,0.0,0.0,0.0
88317,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17161.797,0.0
88318,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15750.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.825,0.0,0.0,3000.0,0.0,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88319,2025,1,0.0,0.0,0.0,0.0,-613000.0,0.0,0.0,34700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34700.0,0.0,0.0,0.0,-6251287.5,8500.0,1.000206e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.2512875e+06,8500.0,1.000206e+06,1.003206e+06,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-613000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88320,2025,1,2.1658856e+07,2.6206692e+06,523920.1,333064.84,7.4397304e+07,0.0,0.0,31500.0,0.0,10000.0,6.748151e+06,1.0624512e+06,6.7617656e+07,1.548324e+07,0.0,0.0,0.0,6.764915e+07,0.0,20596405.0,333064.84,74409904.0,5000.0,333064.84,52414984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296555.05,0.0,0.0,2.496852e+06,-124838.0,7.44099e+07,5000.0,333064.84,2.199492e+07,2.1658856e+07,3000.0,0.0,0.0,5.2414984e+07,2.6206692e+06,0.0,2.6206692e+06,0.0,2.6206692e+06,7.4397304e+07,2.0596404e+07,0.0,1.0624512e+06,2.1658856e+07,0.0,0.0,0.0,0.0,2.1658856e+07,0.0,0.0,0.0,0.0,0.0,314970.4375
88321,2025,1,0.0,0.0,0.0,0.0,-308000.0,0.0,0.0,15750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15750.0,0.0,0.0,0.0,-3372087.0,3000.0,539533.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.372087e+06,3000.0,539533.94,541033.94,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-308000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88322,2025,1,0.0,0.0,5391.43,2695.71,31699.0,0.0,0.0,33100.0,0.0,1483.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33100.0,0.0,0.0,2695.71,9584.43,8500.0,2695.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.95,0.0,0.0,0.0,0.0,9584.429,8500.0,2695.714,11500.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31699.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88323,2025,1,100723.65,21290.26,12119.71,6059.85,595630.9,0.0,46442.18,34700.0,0.0,11310.74,77317.56,2566.31,483613.3,88694.18,0.0,0.0,0.0,518313.3,0.0,98157.34,6059.85,537188.69,5000.0,6059.85,427405.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.6,0.0,0.0,24773.617,-1234.0625,537188.7,5000.0,6059.8545,109783.5,100723.65,3000.0,0.0,12000.0,427405.2,21290.26,0.0,21290.26,0.0,21290.26,595630.9,98157.34,0.0,2566.3057,100723.65,0.0,0.0,0.0,0.0,100723.65,0.0,0.0,0.0,46442.176,54637.85,15852.802734375
88324,2025,1,20804.49,6059.38,22402.38,11201.19,175506.7,0.0,17713.43,31500.0,0.0,8395.34,0.0,0.0,144006.7,19293.8,0.0,0.0,0.0,175506.7,0.0,20804.49,11201.19,157793.3,5000.0,11201.19,122787.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2123.1,0.0,0.0,22.0,3.5171,157793.3,5000.0,11201.188,35005.676,20804.486,3000.0,0.0,0.0,122787.625,6059.3813,0.0,6059.3813,0.0,6059.3813,175506.7,20804.486,0.0,0.0,20804.486,0.0,0.0,0.0,0.0,20804.486,0.0,0.0,0.0,17713.428,20839.326,442.87615966796875
88325,2025,1,0.0,0.0,0.0,0.0,-3000.0,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,-4691.76,3000.0,750.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4691.7563,3000.0,750.68097,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31602.225,0.0
88326,2025,1,2401.39,1508.0,5775.62,2887.81,37749.12,0.0,0.0,15750.0,0.0,1697.46,0.0,0.0,21999.12,2401.39,0.0,0.0,0.0,37749.12,0.0,2401.39,2887.81,37749.12,2500.0,2887.81,30959.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.36,0.0,0.0,12.0,4.0176,37749.12,2500.0,2887.8079,6789.202,2401.3945,1500.0,0.0,0.0,30959.918,1507.9958,0.0,1507.9958,0.0,1507.9958,37749.12,2401.3945,0.0,0.0,2401.3945,0.0,0.0,0.0,0.0,2401.3945,0.0,0.0,0.0,0.0,0.0,0.0
88327,2025,1,680.45,828.7,3450.84,1725.42,22554.5,0.0,0.0,15750.0,0.0,937.73,0.0,0.0,6804.51,680.45,0.0,0.0,0.0,22554.5,0.0,680.45,1725.42,22554.51,3000.0,1725.42,17374.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.04,0.0,0.0,10.0,4.5,22554.506,3000.0,1725.4197,5180.4507,680.45056,1500.0,0.0,0.0,17374.055,828.70276,0.0,828.70276,0.0,828.70276,22554.506,680.45056,0.0,0.0,680.45056,0.0,0.0,0.0,0.0,680.45056,0.0,0.0,0.0,0.0,0.0,0.0
88328,2025,1,-9026.67,304.7,2615.37,1307.69,17093.94,0.0,0.0,23625.0,0.0,664.7,0.0,0.0,0.0,0.0,0.0,0.0,6837.58,23625.0,0.0,0.0,1307.69,17093.94,5200.0,1307.69,6893.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.86,2189.09,0.0,-55.0,5.0,17093.941,5200.0,1307.6865,10200.0,0.0,3000.0,2000.0,0.0,6893.9414,304.69708,0.0,304.69708,0.0,304.69708,17093.941,0.0,0.0,0.0,0.0,6837.5767,0.0,2189.0913,9026.668,-9026.668,0.0,0.0,0.0,0.0,0.0,0.0
88329,2025,1,-9311.57,157.21,2470.07,1235.04,16144.28,0.0,0.0,23625.0,0.0,724.37,0.0,0.0,0.0,0.0,0.0,0.0,7264.92,23625.0,0.0,0.0,1235.04,16144.28,5200.0,1235.04,3944.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.09,2046.64,0.0,-60.0,5.0,16144.278,5200.0,1235.0372,12200.0,0.0,3000.0,4000.0,0.0,3944.2783,157.21391,0.0,157.21391,0.0,157.21391,16144.278,0.0,0.0,0.0,0.0,7264.9253,0.0,2046.6418,9311.567,-9311.567,0.0,0.0,0.0,0.0,0.0,0.0
88330,2025,1,346207.56,53827.28,29287.62,14734.76,1.4419968e+06,0.0,0.0,31500.0,0.0,10000.0,195268.1,8521.28,1.2152288e+06,295320.6,0.0,0.0,0.0,1.2467288e+06,0.0,337686.29,14734.76,1442087.88,5000.0,14734.76,1078145.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3346.71,0.0,0.0,72286.22,-3609.3867,1.4420879e+06,5000.0,14734.763,363942.3,346207.56,3000.0,0.0,0.0,1.0781455e+06,53827.273,0.0,53827.273,0.0,53827.273,1.4419969e+06,337686.28,0.0,8521.28,346207.56,0.0,0.0,0.0,0.0,346207.56,0.0,0.0,0.0,0.0,0.0,10604.9013671875
88331,2025,1,-5419.06,1841.57,7228.6,3614.3,47245.76,0.0,0.0,23625.0,0.0,2172.29,0.0,0.0,23620.76,2494.49,2494.49,0.0,3013.55,47245.76,0.0,2494.49,3614.3,47245.76,2500.0,3614.3,37631.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.06,2405.51,0.0,33.0605,4.6176,47245.758,2500.0,3614.3003,9614.301,0.0,3000.0,3000.0,0.0,37631.457,1841.5729,0.0,1841.5729,0.0,1841.5729,47245.758,2494.491,2494.491,0.0,0.0,3013.5532,0.0,2405.509,5419.0625,-5419.0625,0.0,0.0,0.0,0.0,0.0,0.0
88332,2025,1,1.5126176e+07,1.3630819e+06,873451.6,541682.56,4.5951348e+07,0.0,0.0,31500.0,0.0,10000.0,4.347916e+06,71305.96,4.1571932e+07,1.4759802e+07,0.0,0.0,0.0,4.160343e+07,0.0,15054870.31,541682.56,42934400.0,5000.0,541682.56,27263240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520832.12,0.0,0.0,1.608765e+06,-80433.25,4.29344e+07,5000.0,541682.56,1.5671159e+07,1.5126176e+07,3000.0,300.0,0.0,2.726324e+07,1.363082e+06,0.0,1.363082e+06,0.0,1.363082e+06,4.5951348e+07,1.505487e+07,0.0,71305.96,1.5126176e+07,0.0,0.0,0.0,0.0,1.5126176e+07,0.0,0.0,0.0,0.0,0.0,207650.625
88333,2025,1,2971.19,1698.76,6502.11,3251.05,42497.44,0.0,0.0,15750.0,0.0,1934.87,0.0,0.0,26747.44,2971.19,0.0,0.0,0.0,42497.44,0.0,2971.19,3251.05,42497.44,2500.0,3251.05,34775.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.21,0.0,0.0,12.0,4.0175,42497.438,2500.0,3251.054,7722.246,2971.1924,1500.0,0.0,0.0,34775.19,1698.7595,0.0,1698.7595,0.0,1698.7595,42497.438,2971.1924,0.0,0.0,2971.1924,0.0,0.0,0.0,0.0,2971.1924,0.0,0.0,0.0,0.0,0.0,0.0
88334,2025,1,2429.88,1517.53,5811.94,2905.97,37986.54,0.0,0.0,15750.0,0.0,1709.33,0.0,0.0,22236.54,2429.88,0.0,0.0,0.0,37986.54,0.0,2429.88,2905.97,37986.54,2500.0,2905.97,31150.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.8,0.0,0.0,12.0,4.0176,37986.54,2500.0,2905.9702,6835.855,2429.8848,1500.0,0.0,0.0,31150.684,1517.5342,0.0,1517.5342,0.0,1517.5342,37986.54,2429.8848,0.0,0.0,2429.8848,0.0,0.0,0.0,0.0,2429.8848,0.0,0.0,0.0,0.0,0.0,0.0
88335,2025,1,-3400.0,0.0,12670.38,6335.19,-530167.25,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,0.0,0.0,6335.19,-981808.62,8500.0,163424.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.79,3400.0,0.0,0.0,0.0,-981808.6,8500.0,163424.58,168424.58,0.0,3000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-530167.25,0.0,0.0,0.0,0.0,0.0,0.0,3400.0,3400.0,-3400.0,0.0,0.0,0.0,0.0,0.0,0.0
88336,2025,1,0.0,0.0,12215.66,6107.83,-530536.44,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,0.0,0.0,6107.83,-1929929.38,8500.0,314896.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.69,0.0,0.0,0.0,0.0,-1.9299294e+06,8500.0,314896.53,317896.53,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-530536.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88337,2025,1,0.0,0.0,0.0,0.0,-613000.0,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,0.0,0.0,0.0,-20843640.0,8500.0,3.3349825e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.084364e+07,8500.0,3.3349822e+06,3.3379822e+06,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-613000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
